1;25.433059642059;
2;2.628390335846;
3;3.849303615196;
4;5.985185377506;
5;6.325633249563;
6;5.909813624671;
7;5.916240729921;
8;5.900295687079;
9;5.883821711319;
10;5.867186439286;
11;5.850553435151;
12;5.833872882726;
13;5.817157246584;
14;5.800469883787;
15;5.783831484082;
16;5.767202939083;
17;5.750531106573;
18;5.733816374815;
19;5.717119193224;
20;5.700473261605;
21;5.683848283395;
22;5.667189586492;
23;5.650480465604;
24;5.633772508619;
25;5.617113107738;
26;5.600488034544;
27;5.583844447375;
28;5.567148771233;
29;5.550433050789;
30;5.533754692895;
31;5.517121866064;
32;5.500491578933;
33;5.483817172377;
34;5.467102764237;
35;5.450403643897;
36;5.433753284056;
37;5.417127843961;
38;5.400477810412;
39;5.383779372350;
40;5.367066211545;
41;5.350389348463;
42;5.333754825553;
43;5.317123429088;
44;5.300453133541;
45;5.283743560257;
46;5.267040696905;
47;5.250381234175;
48;5.233751930107;
49;5.217110151062;
50;5.200425425915;
51;5.183714238678;
52;5.167022594259;
53;5.150373000413;
54;5.133742824295;
55;5.117091723292;
56;5.100400067802;
57;5.083691420148;
58;5.067007398774;
59;5.050361433714;
60;5.033728268774;
61;5.017072118628;
62;5.000379184519;
63;4.983673505747;
64;4.966992389059;
65;4.950345663282;
66;4.933709826100;
67;4.917052939446;
68;4.900362583013;
69;4.883659493267;
70;4.866977100366;
71;4.850326199272;
72;4.833688084949;
73;4.817033757477;
74;4.800349249066;
75;4.783649219931;
76;4.766962483018;
77;4.750304633837;
78;4.733663080477;
79;4.717013045199;
80;4.700337342711;
81;4.683642052109;
82;4.666950968330;
83;4.650283035380;
84;4.633635552863;
85;4.616988806986;
86;4.600323803021;
87;4.583636995778;
88;4.566944093585;
89;4.550265084005;
90;4.533607722374;
91;4.516960235389;
92;4.500304737315;
93;4.483630158311;
94;4.466941389449;
95;4.450254633395;
96;4.433583983856;
97;4.416929505537;
98;4.400278255717;
99;4.383616255870;
100;4.366938515180;
101;4.350251786404;
102;4.333569792704;
103;4.316902508652;
104;4.300246883257;
105;4.283592108142;
106;4.266927452360;
107;4.250249975070;
108;4.233566164591;
109;4.216887209349;
110;4.200219412946;
111;4.183561214470;
112;4.166903842405;
113;4.150239028029;
114;4.133564132176;
115;4.116883406077;
116;4.100204990421;
117;4.083535434990;
118;4.066873752233;
119;4.050214651004;
120;4.033550676256;
121;4.016879257906;
122;4.000201883288;
123;3.983524004839;
124;3.966851895583;
125;3.950186298547;
126;3.933524704879;
127;3.916861651754;
128;3.900193741307;
129;3.883520205303;
130;3.866844171155;
131;3.850169840781;
132;3.833500417337;
133;3.816835254408;
134;3.800171862079;
135;3.783506417297;
136;3.766836976601;
137;3.750163868697;
138;3.733489713599;
139;3.716817316493;
140;3.700148206467;
141;3.683482310623;
142;3.666817292597;
143;3.650150775379;
144;3.633481503950;
145;3.616809641506;
146;3.600136747299;
147;3.583465077681;
148;3.566795401205;
149;3.550128242035;
150;3.533461967465;
151;3.516795095669;
152;3.500126636958;
153;3.483455959425;
154;3.466783766614;
155;3.450111378510;
156;3.433440108813;
157;3.416770924398;
158;3.400103582788;
159;3.383437046321;
160;3.366770062471;
161;3.350100935240;
162;3.333430066416;
163;3.316758055339;
164;3.300085781951;
165;3.283415112666;
166;3.266746141983;
167;3.250078798467;
168;3.233411959718;
169;3.216744357944;
170;3.200075312418;
171;3.183404574094;
172;3.166732816805;
173;3.150060915964;
174;3.133390829953;
175;3.116721800711;
176;3.100054070816;
177;3.083386928946;
178;3.066719090207;
179;3.050049837145;
180;3.033379465076;
181;3.016708011626;
182;3.000036783465;
183;2.983366293603;
184;2.966697219133;
185;2.950029422903;
186;2.933362179651;
187;2.916694562586;
188;2.900025727434;
189;2.883355464915;
190;2.866683980604;
191;2.850012457055;
192;2.833341416375;
193;2.816671666567;
194;2.800003729330;
195;2.783336558365;
196;2.766669879595;
197;2.750002363048;
198;2.733333623739;
199;2.716662728116;
200;2.699990990734;
201;2.683318600474;
202;2.666646725543;
203;2.649976432042;
204;2.633307909524;
205;2.616641416514;
206;2.599975361553;
207;2.583309487640;
208;2.566642234940;
209;2.549973165804;
210;2.533301965405;
211;2.516629060830;
212;2.499955892115;
213;2.483283011481;
214;2.466611922111;
215;2.449942956039;
216;2.433276028301;
217;2.416610574518;
218;2.399946104241;
219;2.383280591946;
220;2.366613571025;
221;2.349944233871;
222;2.333272493416;
223;2.316599121631;
224;2.299924860039;
225;2.283251258225;
226;2.266579002369;
227;2.249908908864;
228;2.233241284536;
229;2.216575901088;
230;2.199911576949;
231;2.183247421642;
232;2.166582457211;
233;2.149915784179;
234;2.133246704889;
